egoID,roundID,NumPopularAlters,Jaccard,u,r,Q
331,r_5,a_2,0.05555555555555555,1,2.9000000000000004,7.94195395074002
347,r_5,a_1,0.14545454545454545,2,4.0,7.393871777359003
348,r_5,a_2,0.045454545454545456,3,3.2999999999999994,11.783939660049016
349,r_5,a_2,0.0,3,3.8499999999999996,13.176934520653969
350,r_5,a_1,0.05555555555555555,4,3.75,4.9850768609347655
352,r_5,a_0,0.1,3,3.733333333333333,8.91678916897418
353,r_5,a_1,0.2121212121212121,2,3.7,3.866865465990642
354,r_5,a_2,0.05,2,3.45,10.757421403343795
356,r_5,a_1,0.1,3,2.6333333333333333,7.544760463285966
357,r_5,a_0,0.07142857142857142,0,2.533333333333333,0.0
358,r_5,a_0,0.14545454545454545,1,3.633333333333333,8.773778452608575
359,r_5,a_1,0.1111111111111111,0,3.3500000000000005,5.361301063874897
361,r_5,a_2,0.0,0,3.3333333333333335,1.9029140748501716
363,r_5,a_0,0.045454545454545456,2,3.5,7.1350565742510526
364,r_5,a_0,0.1,2,2.8500000000000005,4.207716969437866
365,r_5,a_0,0.1,1,3.25,5.975970474014963
368,r_5,a_1,0.045454545454545456,2,2.6,3.9095677775384727
370,r_5,a_2,0.0,1,3.3000000000000003,6.43744088482801
562,r_5,a_2,0.045454545454545456,2,3.0,8.485815863913775
378,r_1,a_2,0.05,1,2.5,4.869386510751168
396,r_1,a_1,0.05,3,3.25,4.192068303302568
400,r_1,a_0,0.09545454545454546,3,3.5,5.294645838695059
382,r_1,a_0,0.0,2,2.625,6.816951529126438
392,r_1,a_0,0.1611111111111111,3,2.8125,7.481348943958216
402,r_1,a_0,0.3571428571428571,4,2.9166666666666665,6.28125051453328
388,r_1,a_0,0.1,4,3.0833333333333335,5.615717715377089
395,r_1,a_1,0.045454545454545456,4,2.95,7.190389421961383
397,r_1,a_2,0.05,2,2.875,5.368622300733685
398,r_1,a_0,0.1111111111111111,3,3.375,3.2655506436872237
399,r_1,a_0,0.2,1,2.625,4.212119873533418
401,r_1,a_1,0.1,1,3.1875,4.942991455955046
559,r_1,a_2,0.0,3,3.8125,5.4613907912371245
558,r_1,a_1,0.05555555555555555,2,2.7916666666666665,9.410176239967745
554,r_1,a_1,0.1111111111111111,3,2.75,3.845919570389471
555,r_1,a_0,0.05,3,2.875,7.455026367138917
404,r_1,a_0,0.0,0,3.125,0.0
557,r_1,a_1,0.1611111111111111,4,2.5625,6.230266707772237
431,r_1,a_2,0.0,1,3.0625,4.4025512913152856
418,r_1,a_1,0.05,2,3.125,4.52391497774826
413,r_1,a_0,0.2986111111111111,4,3.3125,5.088236519013332
414,r_1,a_0,0.15000000000000002,1,2.9375,6.081913585733797
415,r_1,a_0,0.045454545454545456,3,3.1875,3.248565333668257
416,r_1,a_1,0.045454545454545456,3,3.0,5.753169177876731
432,r_1,a_2,0.045454545454545456,2,3.0,9.31275600359592
430,r_1,a_1,0.125,2,3.0625,5.064205236062974
425,r_1,a_0,0.0,0,2.4166666666666665,2.183898621997043
420,r_1,a_0,0.21666666666666667,2,3.0,4.2575162536097775
421,r_1,a_0,0.14545454545454545,1,2.6875,5.058752273793129
428,r_1,a_1,0.045454545454545456,3,2.1875,4.9348652156784585
426,r_1,a_0,0.15000000000000002,2,2.9375,5.298144327732649
427,r_1,a_0,0.0625,3,2.375,3.7304865240899856
563,r_1,a_2,0.045454545454545456,1,3.3125,8.815032772826981
564,r_1,a_1,0.05,2,3.1875,7.3371854885424455
565,r_1,a_0,0.05,0,2.6666666666666665,4.84159983004597
566,r_1,a_1,0.05555555555555555,4,2.75,5.700272787291579
378,r_2,a_0,0.0,3,3.8125,4.246411764511594
396,r_2,a_2,0.0,2,3.5,7.027587954066868
400,r_2,a_1,0.045454545454545456,2,3.3125,5.007632011601475
382,r_2,a_0,0.0,3,3.6875,7.253309790250613
392,r_2,a_1,0.0,1,3.625,7.719093139938905
402,r_2,a_1,0.045454545454545456,1,3.1875,4.27443022106616
388,r_2,a_2,0.045454545454545456,1,3.625,6.774883199836548
395,r_2,a_1,0.045454545454545456,2,3.75,7.387815143535898
397,r_2,a_2,0.0,1,3.6875,4.305891874827076
398,r_2,a_2,0.05,3,3.6875,6.096937629334775
399,r_2,a_1,0.1,2,3.8125,6.4059474045411235
401,r_2,a_2,0.045454545454545456,1,3.375,5.091238298291913
559,r_2,a_2,0.0,3,3.1875,5.86637975158265
558,r_2,a_2,0.0,3,3.375,8.95415456616935
554,r_2,a_1,0.1,1,3.5625,3.608294121786761
555,r_2,a_1,0.05,3,3.375,10.235810504160765
404,r_2,a_2,0.045454545454545456,2,2.9583333333333335,9.755901952942322
557,r_2,a_2,0.045454545454545456,0,3.5625,5.441639147478499
431,r_2,a_2,0.05,1,3.25,5.768054152618871
418,r_2,a_1,0.045454545454545456,3,2.9375,8.192379175662156
413,r_2,a_0,0.05,2,3.25,4.913501853418714
414,r_2,a_0,0.0,1,3.45,7.565705039308295
415,r_2,a_0,0.05,2,3.1,10.085490178928112
416,r_2,a_1,0.0,4,3.0,7.808155995760187
432,r_2,a_2,0.045454545454545456,4,3.4,8.455914014015768
430,r_2,a_1,0.0,2,2.7,11.166853392994556
425,r_2,a_0,0.045454545454545456,4,3.0416666666666665,6.824570584733031
420,r_2,a_0,0.045454545454545456,1,3.3125,5.2395848735902675
421,r_2,a_0,0.0,3,3.0,4.584039907085114
428,r_2,a_1,0.045454545454545456,1,2.5625,3.1677149383440186
426,r_2,a_0,0.045454545454545456,0,3.15,5.319848221056812
427,r_2,a_0,0.14545454545454545,1,2.8125,3.48902822356127
563,r_2,a_2,0.0,4,3.25,10.287613820406676
564,r_2,a_1,0.045454545454545456,3,2.9166666666666665,7.08776239385181
565,r_2,a_0,0.1,4,3.1666666666666665,6.055098162307573
566,r_2,a_1,0.0,3,2.84375,3.084465309566087
378,r_3,a_0,0.05555555555555555,2,3.875,3.837240648664959
396,r_3,a_2,0.0,2,3.8125,7.953463589500021
400,r_3,a_1,0.045454545454545456,3,3.875,7.332633845955645
382,r_3,a_0,0.1111111111111111,3,3.8125,6.890711207197267
392,r_3,a_2,0.0,2,3.5,8.076443446366094
402,r_3,a_1,0.0,1,3.875,4.570553698560769
388,r_3,a_2,0.045454545454545456,2,4.208333333333333,8.948065390135636
395,r_3,a_1,0.0,1,3.5,6.00476274264667
397,r_3,a_2,0.0,0,4.0,5.004516225937231
398,r_3,a_2,0.0,2,3.1875,4.093880154027838
399,r_3,a_1,0.0,2,3.8125,4.564689509810927
401,r_3,a_2,0.0,3,3.625,6.2256168311300595
559,r_3,a_2,0.0,1,3.9,6.626245852076488
558,r_3,a_2,0.045454545454545456,3,3.9166666666666665,10.635070428059276
554,r_3,a_1,0.045454545454545456,1,3.9375,2.5744684805259004
555,r_3,a_1,0.045454545454545456,3,3.6666666666666665,8.186456950256009
404,r_3,a_2,0.0,1,3.4166666666666665,3.311979573239281
557,r_3,a_2,0.0,2,3.4375,4.1689084288927685
431,r_3,a_2,0.045454545454545456,3,3.8125,6.868282279132948
418,r_3,a_1,0.045454545454545456,4,3.6875,7.494150318846216
413,r_3,a_0,0.23295454545454547,1,3.375,4.6692763145763685
414,r_3,a_0,0.0,3,3.3125,10.545812770984394
415,r_3,a_0,0.09090909090909091,4,3.95,5.81421272889529
416,r_3,a_1,0.045454545454545456,2,3.6875,9.120894286182427
432,r_3,a_2,0.0,1,3.9375,8.500506448946098
430,r_3,a_1,0.1111111111111111,3,3.3125,4.936862779127988
425,r_3,a_0,0.0,0,2.4166666666666665,2.3168719534475337
420,r_3,a_0,0.09545454545454546,4,3.9583333333333335,9.80057908871211
421,r_3,a_0,0.1,3,3.625,5.305842754977997
428,r_3,a_1,0.0,2,3.625,4.126667460580679
426,r_3,a_0,0.09545454545454546,1,4.0625,5.574067068122685
427,r_3,a_0,0.045454545454545456,2,3.3125,3.440740639109288
563,r_3,a_2,0.14545454545454545,2,4.1875,11.874001077980987
564,r_3,a_1,0.05,1,3.75,5.0636074585468105
565,r_3,a_0,0.15656565656565657,4,3.6666666666666665,7.6049347483788985
566,r_3,a_1,0.0,1,3.75,5.612528623377358
378,r_4,a_0,0.0,2,3.35,3.9486985907666856
396,r_4,a_2,0.045454545454545456,1,3.375,6.205708896363682
400,r_4,a_1,0.045454545454545456,5,3.4166666666666665,15.805353836023817
382,r_4,a_0,0.0,0,3.15625,6.134555580263089
392,r_4,a_2,0.0,3,4.0,9.409408450279745
402,r_4,a_1,0.0,3,3.625,6.139844301741023
388,r_4,a_2,0.045454545454545456,2,3.5625,4.921614346607438
395,r_4,a_1,0.14545454545454545,2,3.6,5.997912536630956
397,r_4,a_2,0.0,1,2.75,6.711787234493865
398,r_4,a_2,0.0,3,3.8125,5.436420406539321
399,r_4,a_1,0.045454545454545456,2,3.4375,7.019857199668486
401,r_4,a_1,0.1875,3,3.8125,5.075800242750424
559,r_4,a_2,0.0,2,3.5,7.988008240190402
558,r_4,a_2,0.045454545454545456,4,3.625,10.829759856075379
554,r_4,a_1,0.0,2,3.25,4.015000170207539
555,r_4,a_1,0.14545454545454545,5,4.125,6.723747350941119
404,r_4,a_2,0.0,0,3.25,0.0
557,r_4,a_2,0.05555555555555555,3,3.8125,7.026551950765718
431,r_4,a_2,0.045454545454545456,3,3.1875,5.91383897672854
418,r_4,a_1,0.1,2,3.625,7.997035997758688
413,r_4,a_0,0.09090909090909091,2,3.75,5.105599795364736
414,r_4,a_0,0.045454545454545456,6,3.4583333333333335,12.435538136277868
415,r_4,a_0,0.045454545454545456,2,3.65,4.560248866173435
416,r_4,a_1,0.09090909090909091,3,3.6875,10.286283727835361
432,r_4,a_2,0.045454545454545456,2,3.75,8.199486722924167
430,r_4,a_1,0.045454545454545456,1,3.45,3.6817931654925484
425,r_4,a_0,0.1111111111111111,3,3.0416666666666665,3.874946480781847
420,r_4,a_0,0.05,4,3.3333333333333335,7.867203185534213
421,r_4,a_0,0.05,2,3.3125,2.421128856379985
428,r_4,a_1,0.0,2,3.125,4.7769306437432295
426,r_4,a_0,0.05555555555555555,3,3.875,5.78025823163059
427,r_4,a_0,0.05,2,2.9375,3.7447331695777812
563,r_4,a_2,0.045454545454545456,3,3.5416666666666665,10.297382544006702
564,r_4,a_1,0.0,2,3.4375,5.838602518905834
565,r_4,a_0,0.0,3,3.25,8.161618932646341
566,r_4,a_1,0.0,1,3.0,4.676525192445717
378,r_5,a_0,0.125,3,3.0625,6.723790113255593
396,r_5,a_2,0.0,1,3.53125,8.844909262437639
400,r_5,a_1,0.05,1,3.1666666666666665,9.629637998658508
382,r_5,a_0,0.09090909090909091,1,3.125,4.917738944578541
392,r_5,a_2,0.0,3,4.0,9.813667407433346
402,r_5,a_1,0.1,5,4.05,7.020166476375238
388,r_5,a_2,0.0,2,3.15,7.415171906963796
395,r_5,a_1,0.1,3,3.875,6.545204362610878
397,r_5,a_2,0.0,1,3.5625,6.222143540920465
398,r_5,a_2,0.0,1,3.625,5.776099005458152
399,r_5,a_1,0.045454545454545456,1,3.4375,7.8895223004218975
401,r_5,a_1,0.16666666666666666,1,3.3125,7.6234773204490995
559,r_5,a_2,0.15656565656565657,4,3.9583333333333335,11.618545858116402
558,r_5,a_2,0.0,4,3.6666666666666665,10.134113396752776
554,r_5,a_1,0.05555555555555555,0,2.5,5.389848619080581
555,r_5,a_1,0.15000000000000002,1,3.75,10.005339034975389
404,r_5,a_2,0.0,0,3.0,0.0
557,r_5,a_1,0.0,3,3.8181818181818183,7.650384726438145
431,r_5,a_2,0.0,2,3.75,8.529788731263867
418,r_5,a_1,0.05,3,3.125,10.009876896609843
413,r_5,a_0,0.045454545454545456,0,3.0,4.219222279573637
414,r_5,a_0,0.2,3,3.4583333333333335,9.62045567108139
415,r_5,a_0,0.1,4,3.7,11.807293137560368
416,r_5,a_1,0.125,4,3.1875,6.254307085221178
432,r_5,a_2,0.0,1,3.375,7.711944466409071
430,r_5,a_1,0.0,1,3.5625,4.760858688619429
425,r_5,a_0,0.05,1,2.875,6.935644779669923
420,r_5,a_0,0.18055555555555555,2,3.625,4.963787513912635
421,r_5,a_0,0.1,3,3.5,5.279316218297823
428,r_5,a_1,0.0,1,3.125,4.5856903130514555
426,r_5,a_0,0.14545454545454545,0,2.25,3.5083487744352286
427,r_5,a_0,0.045454545454545456,0,3.3125,3.5522596552107073
563,r_5,a_2,0.0,3,3.4375,8.823454274239637
564,r_5,a_1,0.0,0,3.0625,2.65833554905886
565,r_5,a_0,0.1,3,2.7083333333333335,6.017718673082026
566,r_5,a_1,0.21428571428571427,1,2.4375,7.178393950234886
