Cosine_sim,Condition,NumPopAlters
0.6302159428596497,treatment,1
0.36923402547836304,treatment,1
0.5312013030052185,treatment,1
0.6388266086578369,treatment,1
0.5147072672843933,treatment,1
0.5063639879226685,treatment,1
0.6375693082809448,treatment,1
0.43342989683151245,treatment,1
0.64051353931427,treatment,1
0.5148096084594727,treatment,1
0.41868701577186584,treatment,1
0.4586908221244812,treatment,1
0.4476464092731476,treatment,1
0.5053664445877075,treatment,1
0.5673931837081909,treatment,1
0.49952682852745056,treatment,1
0.6399297714233398,treatment,1
0.5356233716011047,treatment,1
0.52569979429245,treatment,1
0.5733392238616943,treatment,1
0.5362066030502319,treatment,1
0.4855624735355377,treatment,1
0.490183025598526,treatment,1
0.6010854244232178,treatment,1
0.576444149017334,treatment,1
0.48587679862976074,treatment,1
0.3424631655216217,treatment,1
0.4858328104019165,treatment,1
0.5040351152420044,treatment,1
0.5381417274475098,treatment,1
0.52504962682724,treatment,1
0.46013137698173523,treatment,1
0.5804359316825867,treatment,1
0.6071292757987976,treatment,1
0.5837149024009705,treatment,1
0.6199836730957031,treatment,1
0.5222629904747009,treatment,1
0.6106983423233032,treatment,1
0.6811161041259766,treatment,1
0.5819111466407776,treatment,1
0.6363101005554199,treatment,1
0.6119105815887451,treatment,1
0.515813946723938,treatment,1
0.6382746696472168,treatment,1
0.7190754413604736,treatment,1
0.6482449769973755,treatment,1
0.7009915709495544,treatment,1
0.6298787593841553,treatment,1
0.5926926732063293,treatment,1
0.6193378567695618,treatment,1
0.5731598734855652,treatment,1
0.5262469053268433,treatment,1
0.30997052788734436,treatment,1
0.5622243285179138,treatment,1
0.7464356422424316,treatment,1
0.6982306838035583,treatment,1
0.6770219802856445,treatment,1
0.7327229976654053,treatment,1
0.755267322063446,treatment,1
0.681671679019928,treatment,1
0.5735994577407837,treatment,1
0.7036277055740356,treatment,1
0.6121285557746887,treatment,1
0.43903470039367676,treatment,1
0.2661419212818146,treatment,1
0.37108227610588074,treatment,1
0.3699882924556732,treatment,1
0.34837424755096436,treatment,1
0.24200989305973053,treatment,1
0.18279290199279785,treatment,1
0.29167672991752625,treatment,1
0.37676599621772766,treatment,1
0.3685593605041504,treatment,1
0.29474347829818726,treatment,1
0.42250698804855347,treatment,1
0.3321727514266968,treatment,1
0.2546127140522003,treatment,1
0.6914367079734802,treatment,1
0.6082484126091003,treatment,1
0.6599251627922058,treatment,1
0.5606624484062195,treatment,1
0.27513250708580017,treatment,1
0.6164870858192444,treatment,1
0.6189872622489929,treatment,1
0.625069260597229,treatment,1
0.6569215655326843,treatment,1
0.4145210385322571,treatment,1
0.2639322280883789,treatment,1
0.5067672729492188,treatment,1
0.6206210255622864,treatment,1
0.44004371762275696,treatment,1
0.5642409920692444,treatment,1
0.5887052416801453,treatment,1
0.6880577802658081,treatment,1
0.6885559558868408,treatment,1
0.751526415348053,treatment,1
0.7046573162078857,treatment,1
0.5354271531105042,treatment,1
0.6045710444450378,treatment,1
0.6953957080841064,treatment,1
0.5200830698013306,treatment,1
0.549528181552887,treatment,1
0.5538694262504578,treatment,1
0.6466053128242493,treatment,1
0.5014009475708008,treatment,1
0.702752947807312,treatment,1
0.608504056930542,treatment,1
0.5883792638778687,treatment,1
0.6857988238334656,treatment,1
0.5500456690788269,treatment,1
0.41042473912239075,treatment,1
0.456024169921875,treatment,1
0.4873875379562378,treatment,1
0.5187520384788513,treatment,1
0.5654587149620056,treatment,1
0.5258370637893677,treatment,1
0.3493461608886719,treatment,1
0.44548270106315613,treatment,1
0.6249620318412781,treatment,1
0.5580339431762695,treatment,1
0.4858708679676056,treatment,1
0.5304760932922363,treatment,1
0.46607187390327454,treatment,1
0.5546834468841553,treatment,1
0.42667487263679504,treatment,1
0.4473874866962433,treatment,1
0.6677395105361938,treatment,1
0.6494166851043701,treatment,1
0.6472810506820679,treatment,1
0.5922013521194458,treatment,1
0.6865512728691101,treatment,1
0.6598629355430603,treatment,1
0.5085303783416748,treatment,1
0.722718358039856,treatment,1
0.585445761680603,treatment,1
0.4017943739891052,treatment,1
0.3996395468711853,treatment,1
0.4604101777076721,treatment,1
0.6711162328720093,treatment,1
0.6478991508483887,treatment,1
0.7785753011703491,treatment,1
0.6596022248268127,treatment,1
0.6318283677101135,treatment,1
0.6746798157691956,treatment,1
0.6358335018157959,treatment,1
0.6358025670051575,treatment,1
0.6346367001533508,treatment,1
0.3348639905452728,treatment,1
0.5623229742050171,treatment,1
0.3889368772506714,treatment,1
0.5423089861869812,treatment,1
0.57127445936203,treatment,1
0.4892224967479706,treatment,1
0.41555023193359375,treatment,1
0.5077357888221741,treatment,1
0.2641694247722626,treatment,1
0.443981796503067,treatment,1
0.5804477334022522,treatment,1
0.5643346905708313,treatment,1
0.6367154121398926,treatment,1
0.6793162822723389,treatment,1
0.7465805411338806,treatment,1
0.6194747090339661,treatment,1
0.6161157488822937,treatment,1
0.5306395888328552,treatment,1
0.6691265106201172,treatment,1
0.5903753638267517,treatment,1
0.4762987196445465,treatment,1
0.36152276396751404,treatment,1
0.6459643840789795,treatment,1
0.7047392129898071,treatment,1
0.5897473096847534,treatment,1
0.6453163027763367,treatment,1
0.6706695556640625,treatment,1
0.5226977467536926,treatment,1
0.5266185998916626,treatment,1
0.5565754175186157,treatment,1
0.6176525354385376,treatment,1
0.5204402804374695,treatment,1
0.486279159784317,treatment,1
0.4551429748535156,treatment,1
0.5397780537605286,treatment,1
0.4804624319076538,treatment,1
0.3716890811920166,treatment,1
0.4746309518814087,treatment,1
0.44805020093917847,treatment,1
0.3643423318862915,treatment,1
0.6437353491783142,treatment,1
0.5723096132278442,treatment,1
0.6577784419059753,treatment,1
0.6837657690048218,treatment,1
0.6864191889762878,treatment,1
0.7117428183555603,treatment,1
0.5647215843200684,treatment,1
0.6683934330940247,treatment,1
0.6138003468513489,treatment,1
0.36523357033729553,treatment,1
0.31860294938087463,treatment,1
0.41442054510116577,treatment,1
0.3997710645198822,treatment,1
0.42059338092803955,treatment,1
0.518054187297821,treatment,1
0.4353698194026947,treatment,1
0.3677346408367157,treatment,1
0.3293094336986542,treatment,1
0.4959088861942291,treatment,1
0.6691121459007263,treatment,1
0.6268032789230347,treatment,1
0.6308421492576599,treatment,1
0.6085976362228394,treatment,1
0.622952401638031,treatment,1
0.4541209042072296,treatment,1
0.49287164211273193,treatment,1
0.534881591796875,treatment,1
0.555709958076477,treatment,1
0.7345932722091675,treatment,1
0.6869548559188843,treatment,1
0.6089265942573547,treatment,1
0.7411345839500427,treatment,1
0.4950867295265198,treatment,1
0.375815749168396,treatment,1
0.5667288303375244,treatment,1
0.7823428511619568,treatment,1
0.7865921258926392,treatment,1
0.6855892539024353,treatment,1
0.5178597569465637,treatment,1
0.6049332618713379,treatment,1
0.6652990579605103,treatment,1
0.5551524758338928,treatment,1
0.5698459148406982,treatment,1
0.7262665629386902,treatment,1
0.646541178226471,treatment,1
0.7064902782440186,treatment,1
0.6737488508224487,treatment,1
0.5809552669525146,treatment,1
0.5624989867210388,treatment,1
0.6313295364379883,treatment,1
0.6397581100463867,treatment,1
0.6770807504653931,treatment,1
0.6538003087043762,treatment,1
0.6549214720726013,treatment,1
0.6052566170692444,treatment,1
0.6206826567649841,treatment,1
0.6065850853919983,treatment,1
0.5480059385299683,treatment,1
0.7496795058250427,treatment,1
0.7386471033096313,treatment,1
0.6121107339859009,treatment,1
0.5683576464653015,treatment,1
0.7006782293319702,treatment,1
0.5538601875305176,treatment,1
0.4759557843208313,treatment,1
0.7235122323036194,treatment,1
0.6671661734580994,treatment,1
0.45495057106018066,treatment,1
0.6766209006309509,treatment,1
0.5015910863876343,treatment,1
0.2733405828475952,treatment,1
0.7051885724067688,treatment,1
0.6992913484573364,treatment,1
0.7880075573921204,treatment,1
0.5362256169319153,treatment,1
0.4064367413520813,treatment,1
0.6289397478103638,treatment,1
0.7296122908592224,treatment,1
0.6968054175376892,treatment,1
0.6147392392158508,treatment,1
0.7305343747138977,treatment,1
0.6470733284950256,treatment,1
0.5686261653900146,treatment,1
0.6928094029426575,treatment,1
0.5340299606323242,treatment,1
0.6163541674613953,treatment,1
0.5946990251541138,treatment,1
0.41736289858818054,treatment,1
0.6868970990180969,treatment,1
0.6490895748138428,treatment,1
0.5389695763587952,treatment,1
0.6566600203514099,treatment,1
0.7014026641845703,treatment,1
0.7280952334403992,treatment,1
0.7006409168243408,treatment,1
0.5836575627326965,treatment,1
0.37858685851097107,treatment,1
0.6170759201049805,treatment,1
0.5567639470100403,treatment,1
0.5372229814529419,treatment,1
0.6569598317146301,treatment,1
0.5326470732688904,treatment,1
0.5468558073043823,treatment,1
0.5337170958518982,treatment,1
0.5830445289611816,treatment,1
0.4938473701477051,treatment,1
0.5345438122749329,treatment,1
0.5773780941963196,treatment,1
0.7145910263061523,treatment,1
0.572458803653717,treatment,1
0.3541839122772217,treatment,1
0.608067512512207,treatment,1
0.713455855846405,treatment,1
0.6668869256973267,treatment,1
0.5866894125938416,treatment,1
0.475959450006485,treatment,1
0.5482071042060852,treatment,1
0.5691395401954651,treatment,1
0.5033310055732727,treatment,1
0.5107552409172058,treatment,1
0.6089463829994202,treatment,1
0.5409315228462219,treatment,1
0.6355396509170532,treatment,1
0.5713909864425659,treatment,1
0.5057365894317627,treatment,1
0.5241758227348328,treatment,1
0.4020810127258301,treatment,1
0.315680593252182,treatment,1
0.54036945104599,treatment,1
0.5478378534317017,treatment,1
0.637064516544342,treatment,1
0.5024712681770325,treatment,1
0.3993558883666992,treatment,1
0.5515655875205994,treatment,1
0.5686507821083069,treatment,1
0.5097030997276306,treatment,1
0.5757988691329956,treatment,1
0.45837727189064026,treatment,1
0.5587061047554016,treatment,1
0.5914600491523743,treatment,1
0.533723771572113,treatment,1
0.6295986771583557,treatment,1
0.5889583230018616,treatment,1
0.6934325098991394,treatment,1
0.7497894167900085,treatment,1
0.5613749027252197,treatment,1
0.6900668740272522,treatment,1
0.6527339220046997,treatment,1
0.5986840128898621,treatment,1
0.6797875165939331,treatment,1
0.5125005841255188,treatment,1
0.6787808537483215,treatment,1
0.48334819078445435,treatment,1
0.5216245651245117,treatment,1
0.6245518922805786,treatment,1
0.6749863028526306,treatment,1
0.6046906113624573,treatment,1
0.3681795299053192,treatment,1
0.5897943377494812,treatment,1
0.5475575923919678,treatment,1
0.5556167364120483,treatment,1
0.5772057175636292,treatment,1
0.626291811466217,treatment,1
0.6008239388465881,treatment,1
0.6385657787322998,treatment,1
0.7036621570587158,treatment,1
0.6016799807548523,treatment,1
0.6902632117271423,treatment,1
0.6415387988090515,treatment,1
0.768840491771698,treatment,1
0.6946417689323425,treatment,1
0.7660943865776062,treatment,1
0.6371035575866699,treatment,1
0.668912410736084,treatment,1
0.608366847038269,treatment,1
0.4575016498565674,treatment,1
0.5876502394676208,treatment,1
0.5161919593811035,treatment,1
0.6972323656082153,treatment,1
0.520510733127594,treatment,1
0.7028223872184753,treatment,1
0.6227976679801941,treatment,1
0.5641795992851257,treatment,1
0.5573038458824158,treatment,1
0.532878041267395,treatment,1
0.742019534111023,treatment,1
0.6074686646461487,treatment,1
0.6023288369178772,treatment,1
0.6650739312171936,treatment,1
0.7418297529220581,treatment,1
0.7658509016036987,treatment,1
0.675710916519165,treatment,1
0.6882280111312866,treatment,1
0.7340808510780334,treatment,1
0.6476951837539673,treatment,1
0.6087462306022644,treatment,1
0.46158602833747864,treatment,1
0.41239020228385925,treatment,1
0.6466795802116394,treatment,1
0.4988135099411011,treatment,1
0.6661121249198914,treatment,1
0.3476926386356354,treatment,1
0.5262463688850403,treatment,1
0.6478836536407471,treatment,1
0.6390699148178101,treatment,1
0.6300852298736572,treatment,1
0.646221399307251,treatment,1
0.6329069137573242,treatment,1
0.5132094025611877,treatment,1
0.7505420446395874,treatment,1
0.507796049118042,treatment,1
0.5479399561882019,treatment,1
0.5431293845176697,treatment,1
0.42886224389076233,treatment,1
0.40860915184020996,treatment,1
0.4076645076274872,treatment,1
0.45382824540138245,treatment,1
0.5622504949569702,treatment,1
0.5588530898094177,treatment,1
0.3772863447666168,treatment,1
0.41497015953063965,treatment,1
0.49442723393440247,treatment,1
0.519403874874115,treatment,1
0.5219405889511108,treatment,1
0.4780631363391876,treatment,1
0.48372700810432434,treatment,1
0.36262667179107666,treatment,1
0.4702964425086975,treatment,1
0.29618534445762634,treatment,1
0.5092495083808899,treatment,1
0.5644151568412781,treatment,1
0.5714797377586365,treatment,1
0.47318407893180847,treatment,1
0.5877505540847778,treatment,1
0.5262979865074158,treatment,1
0.5746763944625854,treatment,1
0.5118420720100403,treatment,1
0.5572068095207214,treatment,1
0.647142231464386,treatment,1
0.6332308053970337,treatment,1
0.5766863226890564,treatment,1
0.7282228469848633,treatment,1
0.6576482653617859,treatment,1
0.6621198654174805,treatment,1
0.6646650433540344,treatment,1
0.5819618105888367,treatment,1
0.6253251433372498,treatment,1
0.7529923319816589,treatment,1
0.6809216141700745,treatment,1
0.7215032577514648,treatment,1
0.595897912979126,treatment,1
0.6190654039382935,treatment,1
0.4223523736000061,treatment,1
0.7322413325309753,treatment,1
0.7016478776931763,treatment,1
0.7248452305793762,treatment,1
0.6216527223587036,treatment,1
0.6872646808624268,treatment,1
0.5104889869689941,treatment,1
0.5648339986801147,treatment,1
0.7368372082710266,treatment,1
0.7813540101051331,treatment,1
0.590008020401001,treatment,1
0.5591546893119812,treatment,1
0.626050591468811,treatment,1
0.5565785765647888,treatment,1
0.4379814863204956,treatment,1
0.46294358372688293,treatment,1
0.4621518552303314,treatment,1
0.6743816137313843,treatment,1
0.6830925345420837,treatment,1
0.5833815336227417,treatment,1
0.6192934513092041,treatment,1
0.6336443424224854,treatment,1
0.6648417711257935,treatment,1
0.6230282783508301,treatment,1
0.6406174302101135,treatment,1
0.5473902821540833,treatment,1
0.6186197400093079,treatment,1
0.6776862740516663,treatment,1
0.5899240970611572,treatment,1
0.6762027144432068,treatment,1
0.664814293384552,treatment,1
0.670378565788269,treatment,1
0.5981987714767456,treatment,1
0.6000801920890808,treatment,1
0.5593616962432861,treatment,1
0.6893080472946167,treatment,1
0.705778956413269,treatment,1
0.6078504323959351,treatment,1
0.6968371868133545,treatment,1
0.6655514240264893,treatment,1
0.633547306060791,treatment,1
0.7337852120399475,treatment,1
0.6199977993965149,treatment,1
0.533328115940094,treatment,1
0.6266769766807556,treatment,1
0.7922622561454773,treatment,1
0.673378586769104,treatment,1
0.7259153127670288,treatment,1
0.6760770082473755,treatment,1
0.6939032077789307,treatment,1
0.7333799004554749,treatment,1
0.6764193773269653,treatment,1
0.6316532492637634,treatment,1
0.5380327701568604,treatment,1
0.6610295176506042,treatment,1
0.47281691431999207,treatment,1
0.8428367972373962,treatment,1
0.7103825211524963,treatment,1
0.791645884513855,treatment,1
0.6528637409210205,treatment,1
0.8401735424995422,treatment,1
0.6159353852272034,treatment,1
0.68172687292099,treatment,1
0.7783229351043701,treatment,1
0.7511596083641052,treatment,1
0.7352124452590942,treatment,1
0.5664868354797363,treatment,1
0.7179388403892517,treatment,1
0.5314105749130249,treatment,1
0.5062326192855835,treatment,1
0.5344276428222656,treatment,1
0.6284917593002319,treatment,1
0.729470431804657,treatment,1
0.4218253791332245,treatment,1
0.7876921892166138,treatment,1
0.722218930721283,treatment,1
0.7209336757659912,treatment,1
0.6610937714576721,treatment,1
0.5517320036888123,treatment,1
0.6066628694534302,treatment,1
0.5433583855628967,treatment,1
0.5807174444198608,treatment,1
0.5471308827400208,treatment,1
0.7100857496261597,treatment,1
0.707837700843811,treatment,1
0.6280010938644409,treatment,1
0.5001869201660156,treatment,1
0.7413557171821594,treatment,1
0.5593305230140686,treatment,1
0.3882075548171997,treatment,1
0.5481675267219543,treatment,1
0.48614683747291565,treatment,1
0.6162186861038208,treatment,1
0.5968675017356873,treatment,1
0.6624316573143005,treatment,1
0.6066020727157593,treatment,1
0.6891703009605408,treatment,1
0.6229380369186401,treatment,1
0.4006474018096924,treatment,1
0.6596566438674927,treatment,1
0.6842244267463684,treatment,1
0.5572994351387024,treatment,1
0.5860614776611328,treatment,1
0.4717020094394684,treatment,1
0.7419204115867615,treatment,1
0.6646605134010315,treatment,1
0.5545214414596558,treatment,1
0.7136308550834656,treatment,1
0.7710509896278381,treatment,1
0.7939891219139099,treatment,1
0.5306394696235657,treatment,1
0.7114886045455933,treatment,1
0.5088731050491333,treatment,1
0.4979266822338104,treatment,1
0.44371235370635986,treatment,1
0.6184163689613342,treatment,1
0.6260274648666382,treatment,1
0.3811565041542053,treatment,1
0.7671448588371277,treatment,1
0.8218245506286621,treatment,1
0.7315331697463989,treatment,1
0.6617940664291382,treatment,1
0.4875260591506958,treatment,1
0.5883787274360657,treatment,1
0.5104531645774841,treatment,1
0.5956697463989258,treatment,1
0.557083785533905,treatment,1
0.7333327531814575,treatment,1
0.6896581649780273,treatment,1
0.5590448379516602,treatment,1
0.511004626750946,treatment,1
0.7695570588111877,treatment,1
0.49252018332481384,treatment,1
0.39367052912712097,treatment,1
0.4817366898059845,treatment,1
0.5570627450942993,treatment,1
0.6050522923469543,treatment,1
0.5605111718177795,treatment,1
0.6409321427345276,treatment,1
0.5565122961997986,treatment,1
0.603488564491272,treatment,1
0.6559872627258301,treatment,1
0.39839857816696167,treatment,1
0.6404742002487183,treatment,1
0.6714870929718018,treatment,1
0.5792778730392456,treatment,1
0.5562142729759216,treatment,1
0.4673435688018799,treatment,1
0.6641064286231995,treatment,1
0.6497482061386108,treatment,1
0.4936041533946991,treatment,1
0.7030047178268433,treatment,1
0.6854411959648132,treatment,1
0.6761494278907776,treatment,1
0.5586854219436646,treatment,1
0.6418659687042236,treatment,1
0.5449300408363342,treatment,1
0.6714279055595398,treatment,1
0.658897340297699,treatment,1
0.3624880015850067,treatment,1
0.7252103090286255,treatment,1
0.5965549349784851,treatment,1
0.6656255125999451,treatment,1
0.5686982870101929,treatment,1
0.6484766602516174,treatment,1
0.5859259963035583,treatment,1
0.7331936955451965,treatment,1
0.7020010352134705,treatment,1
0.7290205955505371,treatment,1
0.7130409479141235,treatment,1
0.6440479755401611,treatment,1
0.5794039368629456,treatment,1
0.6716277599334717,treatment,1
0.6877447962760925,treatment,1
0.6527815461158752,treatment,1
0.698136031627655,treatment,1
0.6344374418258667,treatment,1
0.5842324495315552,treatment,1
0.6623200178146362,treatment,1
0.6164336204528809,treatment,1
0.815373957157135,treatment,1
0.6793175339698792,treatment,1
0.6577962040901184,treatment,1
0.5238651037216187,treatment,1
0.8240150213241577,treatment,1
0.6544681191444397,treatment,1
0.8094532489776611,treatment,1
0.5648651719093323,treatment,1
0.674799382686615,treatment,1
0.3921586573123932,treatment,1
0.7592669725418091,treatment,1
0.722314715385437,treatment,1
0.7677927017211914,treatment,1
0.676820695400238,treatment,1
0.6926289796829224,treatment,1
0.5477403998374939,treatment,1
0.6434705853462219,treatment,1
0.7663928866386414,treatment,1
0.6121660470962524,treatment,1
0.5598806142807007,treatment,1
0.6224149465560913,treatment,1
0.4977664053440094,treatment,1
0.4094506502151489,treatment,1
0.5828981995582581,treatment,1
0.5471495985984802,treatment,1
0.594794511795044,treatment,1
0.6208614110946655,treatment,1
0.5620388984680176,treatment,1
0.6101001501083374,treatment,1
0.592707633972168,treatment,1
0.6223231554031372,treatment,1
0.5897729992866516,treatment,1
0.5923070907592773,treatment,1
0.677533745765686,treatment,1
0.5940367579460144,treatment,1
0.5699001550674438,treatment,1
0.5592647194862366,treatment,1
0.6594140529632568,treatment,1
0.5160667300224304,treatment,1
0.5833997130393982,treatment,1
0.6114321947097778,treatment,1
0.5863449573516846,treatment,1
0.7191654443740845,treatment,1
0.6375352144241333,treatment,1
0.5528274178504944,treatment,1
0.6657020449638367,treatment,1
0.4976835548877716,treatment,1
0.6276876330375671,treatment,1
0.6074085235595703,treatment,1
0.6286556124687195,treatment,1
0.7364530563354492,treatment,1
0.6805017590522766,treatment,1
0.6520065069198608,treatment,1
0.7163567543029785,treatment,1
0.5614137649536133,treatment,1
0.5160765051841736,treatment,1
0.7023976445198059,treatment,1
0.5355883240699768,treatment,1
0.6060196161270142,treatment,1
0.6528879404067993,treatment,1
0.6756841540336609,treatment,1
0.6046338081359863,treatment,1
0.7279821038246155,treatment,1
0.5997182726860046,treatment,1
0.5923670530319214,treatment,1
0.6897572875022888,treatment,1
0.5817180275917053,treatment,1
0.5998304486274719,treatment,1
0.4767901301383972,treatment,1
0.7219498157501221,treatment,1
0.6585662961006165,treatment,1
0.5433061122894287,treatment,1
0.5581828355789185,treatment,1
0.4993009865283966,treatment,1
0.5745459794998169,treatment,1
0.47165119647979736,treatment,1
0.7887669801712036,treatment,1
0.5143678784370422,treatment,1
0.5504714250564575,treatment,1
0.6749440431594849,treatment,1
0.6523182392120361,treatment,1
0.6369870901107788,treatment,1
0.48034992814064026,treatment,1
0.7404643893241882,treatment,1
0.59474778175354,treatment,1
0.5411585569381714,treatment,1
0.6695051789283752,treatment,1
0.5484129190444946,treatment,1
0.7261620163917542,treatment,1
0.5627107620239258,treatment,1
0.5734042525291443,treatment,1
0.5484015941619873,treatment,1
0.6636228561401367,treatment,1
0.47311070561408997,treatment,1
0.44528815150260925,treatment,1
0.6447091698646545,treatment,1
0.5260225534439087,treatment,1
0.30453792214393616,treatment,1
0.5521047711372375,treatment,1
0.7122140526771545,treatment,1
0.4223497807979584,treatment,1
0.5321106314659119,treatment,1
0.527756929397583,treatment,1
0.5791418552398682,treatment,1
0.6520163416862488,treatment,1
0.509071409702301,treatment,1
0.5290860533714294,treatment,1
0.6611005067825317,treatment,1
0.5071373581886292,treatment,1
0.5829028487205505,treatment,1
0.44956764578819275,treatment,1
0.6003376245498657,treatment,1
0.27511119842529297,treatment,1
0.6496134996414185,treatment,1
0.5426487922668457,treatment,1
0.5911369323730469,treatment,1
0.5748217105865479,treatment,1
0.5581654906272888,treatment,1
0.6458683013916016,treatment,1
0.5498862266540527,treatment,1
0.5562744736671448,treatment,1
0.646734893321991,treatment,1
0.4618588089942932,treatment,1
0.5115672945976257,treatment,1
0.608191728591919,treatment,1
0.5219899415969849,treatment,1
0.5999264717102051,treatment,1
0.5609914064407349,treatment,1
0.5503873825073242,treatment,1
0.6486411094665527,treatment,1
0.6770971417427063,treatment,1
0.5575973391532898,treatment,1
0.5852586030960083,treatment,1
0.5055623650550842,treatment,1
0.6534185409545898,treatment,1
0.6354179382324219,treatment,1
0.6482822895050049,treatment,1
0.7172290682792664,treatment,1
0.678824782371521,treatment,1
0.6462337970733643,treatment,1
0.6794078350067139,treatment,1
0.6177530288696289,treatment,1
0.6789665818214417,treatment,1
0.6568654775619507,treatment,1
0.6972202062606812,treatment,1
0.5864874720573425,treatment,1
0.5274863243103027,treatment,1
0.3704395294189453,treatment,1
0.5957193374633789,treatment,1
0.7133669257164001,treatment,1
0.7804856896400452,treatment,1
0.6309288144111633,treatment,1
0.5103374719619751,treatment,1
0.6599487662315369,treatment,1
0.7780718803405762,treatment,1
0.7346627712249756,treatment,1
0.6599116325378418,treatment,1
0.7251654267311096,treatment,1
0.48234322667121887,treatment,1
0.6852059364318848,treatment,1
0.6606050729751587,treatment,1
0.616329550743103,treatment,1
0.4758288264274597,treatment,1
0.557948648929596,treatment,1
0.6409136652946472,treatment,1
0.5159299373626709,treatment,1
0.544242799282074,treatment,1
0.4664228856563568,treatment,1
0.5606462955474854,treatment,1
0.5645493268966675,treatment,1
0.6156564950942993,treatment,1
0.5827606320381165,treatment,1
0.6769185662269592,treatment,1
0.6157822012901306,treatment,1
0.6859909296035767,treatment,1
0.41948819160461426,treatment,1
0.6694867014884949,treatment,1
0.6869240403175354,treatment,1
0.6372733116149902,treatment,1
0.5006536245346069,treatment,1
0.7003753781318665,treatment,1
0.5026443600654602,treatment,1
0.5616480112075806,treatment,1
0.5816107392311096,treatment,1
0.6540870666503906,treatment,1
0.7028387784957886,treatment,1
0.6064159870147705,treatment,1
0.40251943469047546,treatment,1
0.7237850427627563,treatment,1
0.5737044811248779,treatment,1
0.7816203236579895,treatment,1
0.6445454359054565,treatment,1
0.6234633922576904,treatment,1
0.6588829159736633,treatment,1
0.735836923122406,treatment,1
0.5872209668159485,treatment,1
0.6612539887428284,treatment,1
0.6947241425514221,treatment,1
0.7042123675346375,treatment,1
0.6233225464820862,treatment,1
0.656477153301239,treatment,1
0.6735841631889343,treatment,1
0.3322754204273224,treatment,1
0.7761586308479309,treatment,1
0.6383659243583679,treatment,1
0.5274162292480469,treatment,1
0.7189833521842957,treatment,1
0.733217716217041,treatment,1
0.6857854127883911,treatment,1
0.746558666229248,treatment,1
0.6169567108154297,treatment,1
0.6585938930511475,treatment,1
0.7310749292373657,treatment,1
0.6793614625930786,treatment,1
0.6459216475486755,treatment,1
0.5626019239425659,treatment,1
0.6317722201347351,treatment,1
0.6683042645454407,treatment,1
0.7187594771385193,treatment,1
0.5983909964561462,treatment,1
0.589783787727356,treatment,1
0.554834246635437,treatment,1
0.616240918636322,treatment,1
0.657568633556366,treatment,1
0.5052294135093689,treatment,1
0.597786009311676,treatment,1
0.6638645529747009,treatment,1
0.6743796467781067,treatment,1
0.5569552183151245,treatment,1
0.6182142496109009,treatment,1
0.5458598732948303,treatment,1
0.6121731400489807,treatment,1
0.6120101809501648,treatment,1
0.6441857814788818,treatment,1
0.47657155990600586,treatment,1
0.6076003909111023,treatment,1
0.577101469039917,treatment,1
0.5383942723274231,treatment,1
0.6351954340934753,treatment,1
0.6022602319717407,treatment,1
0.5300955176353455,treatment,1
0.5963666439056396,treatment,1
0.6695755124092102,treatment,1
0.5928496718406677,treatment,1
0.6280404329299927,treatment,1
0.4895951747894287,treatment,1
0.5892344117164612,treatment,1
0.6492505073547363,treatment,1
0.579886794090271,treatment,1
0.477481484413147,treatment,1
0.5700542330741882,treatment,1
0.7388342022895813,treatment,1
0.4859873056411743,treatment,1
0.4205743372440338,treatment,1
0.5120338201522827,treatment,1
0.5360492467880249,treatment,1
0.5542963147163391,treatment,1
0.5529173612594604,treatment,1
0.5446929335594177,treatment,1
0.5283572673797607,treatment,1
0.5435569286346436,treatment,1
0.5799972414970398,treatment,1
0.48431870341300964,treatment,1
0.5654247999191284,treatment,1
0.620688796043396,treatment,1
0.581216037273407,treatment,1
0.5313421487808228,treatment,1
0.5701804161071777,treatment,1
0.6419786810874939,treatment,1
0.5095354318618774,treatment,1
0.45699769258499146,treatment,1
0.6343404650688171,treatment,1
0.5625776648521423,treatment,1
0.6989965438842773,treatment,1
0.6426609754562378,treatment,1
0.6562669277191162,treatment,1
0.5905348658561707,treatment,1
0.7261585593223572,treatment,1
0.6934752464294434,treatment,1
0.7161136865615845,treatment,1
0.5886489748954773,treatment,1
0.7471969127655029,treatment,1
0.4757913649082184,treatment,1
0.8024584650993347,treatment,1
0.7362956404685974,treatment,1
0.7426243424415588,treatment,1
0.6452289819717407,treatment,1
0.7274291515350342,treatment,1
0.4415759742259979,treatment,1
0.6528036594390869,treatment,1
0.7555140852928162,treatment,1
0.5612360239028931,treatment,1
0.5285101532936096,treatment,1
0.6843374967575073,treatment,1
0.5784995555877686,treatment,1
0.735444962978363,treatment,1
0.6194382309913635,treatment,1
0.7206571102142334,treatment,1
0.4544580280780792,treatment,1
0.6756531000137329,treatment,1
0.3038282096385956,treatment,1
0.6875311732292175,treatment,1
0.6927599906921387,treatment,1
0.6577447652816772,treatment,1
0.7300459146499634,treatment,1
0.6461634635925293,treatment,1
0.5929458141326904,treatment,1
0.6089054346084595,treatment,1
0.6960246562957764,treatment,1
0.4011872410774231,treatment,1
0.35751718282699585,treatment,1
0.5049387812614441,treatment,1
0.42970606684684753,treatment,1
0.42409637570381165,treatment,1
0.45951640605926514,treatment,1
0.5428513288497925,treatment,1
0.3102588355541229,treatment,1
0.41165098547935486,treatment,1
0.16844449937343597,treatment,1
